DateTime,REG1,REG2,REG3,REG4,SPIN,REG1f,REG2f,REG3f,REG4f,mulup,REG1d,REG2d,REG3d,REG4d,muldown
2020-01-07T04:00:00.0,25.935909,51.871818,77.807727,103.743636,0,5.403314375,10.80662875,16.20994312,21.6132575,4.8,7.024308687,14.04861737,21.07292606,28.09723475,1.3
2020-01-07T05:00:00.0,25.769709,51.539418,77.309127,103.078836,0,5.368689375,10.73737875,16.10606812,21.4747575,4.8,6.979296187,13.95859237,20.93788856,27.91718475,1.3
2020-01-07T06:00:00.0,26.0708868,52.1417736,78.2126604,104.2835472,0,5.43143475,10.8628695,16.29430425,21.725739,4.8,7.060865175,14.12173035,21.18259552,28.2434607,1.3
2020-01-07T07:00:00.0,29.5599336,59.1198672,88.6798008,118.2397344,0,6.1583195,12.316639,18.4749585,24.633278,4.8,8.00581535,16.0116307,24.01744605,32.0232614,1.3
2020-01-07T08:00:00.0,37.9815014,75.9630028,113.9445042,151.9260056,0,7.912812792,15.82562558,23.73843837,31.65125117,4.8,10.28665663,20.57331326,30.85996989,41.14662652,1.3
2020-01-07T09:00:00.0,41.265509,82.531018,123.796527,165.062036,0,8.596981042,17.19396208,25.79094312,34.38792417,4.8,11.17607535,22.35215071,33.52822606,44.70430142,1.3
2020-01-07T10:00:00.0,8.942627583,17.88525517,26.82788275,35.77051033,0,8.942627583,17.88525517,26.82788275,35.77051033,1,8.942627583,17.88525517,26.82788275,35.77051033,1
2020-01-07T11:00:00.0,9.0643535,18.128707,27.1930605,36.257414,0,9.0643535,18.128707,27.1930605,36.257414,1,9.0643535,18.128707,27.1930605,36.257414,1
2020-01-07T12:00:00.0,9.174272,18.348544,27.522816,36.697088,0,9.174272,18.348544,27.522816,36.697088,1,9.174272,18.348544,27.522816,36.697088,1
2020-01-07T13:00:00.0,9.270432417,18.54086483,27.81129725,37.08172967,0,9.270432417,18.54086483,27.81129725,37.08172967,1,9.270432417,18.54086483,27.81129725,37.08172967,1
2020-01-07T14:00:00.0,9.203902958,18.40780592,27.61170887,36.81561183,0,9.203902958,18.40780592,27.61170887,36.81561183,1,9.203902958,18.40780592,27.61170887,36.81561183,1
2020-01-07T15:00:00.0,9.243754792,18.48750958,27.73126437,36.97501917,0,9.243754792,18.48750958,27.73126437,36.97501917,1,9.243754792,18.48750958,27.73126437,36.97501917,1
2020-01-07T16:00:00.0,9.458738167,18.91747633,28.3762145,37.83495267,0,9.458738167,18.91747633,28.3762145,37.83495267,1,9.458738167,18.91747633,28.3762145,37.83495267,1
2020-01-07T17:00:00.0,10.11952225,20.2390445,30.35856675,40.478089,0,10.11952225,20.2390445,30.35856675,40.478089,1,10.11952225,20.2390445,30.35856675,40.478089,1
2020-01-07T18:00:00.0,11.13583142,22.27166283,33.40749425,44.54332567,0,11.13583142,22.27166283,33.40749425,44.54332567,1,11.13583142,22.27166283,33.40749425,44.54332567,1
2020-01-07T19:00:00.0,10.80971733,21.61943467,32.429152,43.23886933,0,10.80971733,21.61943467,32.429152,43.23886933,1,10.80971733,21.61943467,32.429152,43.23886933,1
2020-01-07T20:00:00.0,10.17873279,20.35746558,30.53619837,40.71493117,0,10.17873279,20.35746558,30.53619837,40.71493117,1,10.17873279,20.35746558,30.53619837,40.71493117,1
2020-01-07T21:00:00.0,9.568683792,19.13736758,28.70605137,38.27473517,0,9.568683792,19.13736758,28.70605137,38.27473517,1,9.568683792,19.13736758,28.70605137,38.27473517,1
2020-01-07T22:00:00.0,8.870076875,17.74015375,26.61023062,35.4803075,0,8.870076875,17.74015375,26.61023062,35.4803075,1,8.870076875,17.74015375,26.61023062,35.4803075,1
2020-01-07T23:00:00.0,8.041477292,16.08295458,24.12443187,32.16590917,0,8.041477292,16.08295458,24.12443187,32.16590917,1,8.041477292,16.08295458,24.12443187,32.16590917,1
